shipment_id,supplier_id,product_id,shipped_quantity,dispatch_date,expected_delivery_date,status,destination_warehouse,_ingested_at,_source_file,_pipeline_version,_fail_reason
SHP08934,S050,P062,117,2023-11-22,2023-11-29,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP08935,S030,P010,145,2023-02-17,2023-02-22,DISPATCHED,WH-DELHI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP08936,S046,P023,67,2023-12-08,2023-12-11,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP08937,S016,P019,359,2024-12-19,2024-12-23,DISPATCHED,WH-HYDERABAD,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP08938,S068,P055,433,2023-01-04,2023-01-08,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP08939,S001,P023,170,2023-02-11,2023-02-16,DISPATCHED,WH-DELHI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP08940,S098,P098,186,2023-10-30,2023-11-06,DISPATCHED,WH-HYDERABAD,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP08941,S045,P023,364,2024-11-22,2024-11-25,DISPATCHED,WH-DELHI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP08942,S051,P059,131,2023-07-25,2023-07-31,DISPATCHED,WH-HYDERABAD,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP08943,S026,P083,206,2024-01-24,2024-01-30,DISPATCHED,WH-BANGALORE,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP08944,S079,P017,159,2024-03-11,2024-03-15,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP08945,S033,P037,321,2024-06-04,2024-06-09,DISPATCHED,WH-HYDERABAD,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP08946,S075,P097,124,2023-02-05,2023-02-08,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP08947,S073,P033,143,2023-07-30,2023-08-03,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP08948,S080,P036,308,2023-06-04,2023-06-09,DISPATCHED,WH-BANGALORE,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP08949,S062,P066,440,2023-05-15,2023-05-18,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP08950,S084,P001,258,2023-09-06,2023-09-13,DISPATCHED,WH-HYDERABAD,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP08951,S072,P099,487,2023-05-03,2023-05-07,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP08952,S033,P020,87,2024-12-14,2024-12-19,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP08953,S039,P069,279,2023-02-16,2023-02-22,DISPATCHED,WH-HYDERABAD,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP08954,S014,P061,402,2023-04-30,2023-05-06,DISPATCHED,WH-BANGALORE,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP08955,S098,P081,279,2024-04-26,2024-05-02,DISPATCHED,WH-BANGALORE,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP08956,S088,P074,379,2023-12-05,2023-12-09,DISPATCHED,WH-HYDERABAD,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP08957,S051,P043,299,2023-04-25,2023-05-02,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP08958,S070,P035,299,2023-11-30,2023-12-07,DISPATCHED,WH-DELHI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP08959,S021,P030,442,2023-11-04,2023-11-10,DISPATCHED,WH-DELHI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP08960,S028,P011,359,2023-09-17,2023-09-20,DISPATCHED,WH-DELHI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP08961,S056,P087,192,2023-11-12,2023-11-15,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP08962,S025,P020,365,2023-11-02,2023-11-08,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP08963,S017,P050,168,2023-11-26,2023-11-30,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP08964,S075,P009,143,2024-05-29,2024-06-03,DISPATCHED,WH-DELHI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP08965,S090,P065,174,2023-11-06,2023-11-12,DISPATCHED,WH-HYDERABAD,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP08966,S098,P066,147,2024-05-19,2024-05-22,DISPATCHED,WH-DELHI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP08967,S009,P077,257,2023-04-03,2023-04-06,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP08968,S033,P073,98,2024-06-19,2024-06-22,DISPATCHED,WH-BANGALORE,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP08969,S045,P095,450,2024-03-15,2024-03-19,DISPATCHED,WH-DELHI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP08970,S035,P052,177,2023-02-18,2023-02-22,DISPATCHED,WH-BANGALORE,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP08971,S076,P011,178,2023-08-15,2023-08-22,DISPATCHED,WH-HYDERABAD,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP08972,S093,P031,242,2023-12-04,2023-12-07,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP08973,S024,P055,369,2024-11-15,2024-11-18,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP08974,S091,P023,218,2024-03-07,2024-03-12,DISPATCHED,WH-DELHI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP08975,S048,P033,119,2024-06-29,2024-07-03,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP08976,S049,P043,157,2023-10-22,2023-10-26,DISPATCHED,WH-BANGALORE,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP08977,S066,P095,313,2024-10-06,2024-10-10,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP08978,S086,P041,405,2024-03-29,2024-04-01,DISPATCHED,WH-DELHI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP08979,S006,P055,211,2024-09-03,2024-09-10,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP08980,S025,P049,143,2023-12-04,2023-12-09,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP08981,S096,P034,88,2024-05-27,2024-06-03,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP08982,S099,P021,259,2023-08-15,2023-08-18,DISPATCHED,WH-HYDERABAD,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP08983,S080,P023,336,2024-04-08,2024-04-13,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP08984,S045,P043,175,2023-01-18,2023-01-23,DISPATCHED,WH-DELHI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP08985,S089,P088,89,2024-05-25,2024-05-29,DISPATCHED,WH-HYDERABAD,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP08986,S025,P001,342,2024-05-30,2024-06-03,DISPATCHED,WH-DELHI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP08987,S058,P058,205,2024-10-31,2024-11-04,DISPATCHED,WH-DELHI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP08988,S044,P016,117,2024-07-08,2024-07-13,DISPATCHED,WH-BANGALORE,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP08989,S004,P075,482,2023-10-17,2023-10-21,DISPATCHED,WH-DELHI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP08990,S022,P075,72,2023-10-15,2023-10-18,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP08991,S035,P065,175,2024-10-15,2024-10-22,DISPATCHED,WH-HYDERABAD,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP08992,S049,P012,415,2024-04-19,2024-04-25,DISPATCHED,WH-DELHI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP08993,S019,P091,134,2023-02-21,2023-02-28,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP08994,S045,P091,185,2024-03-21,2024-03-26,DISPATCHED,WH-HYDERABAD,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP08995,S049,P076,160,2024-10-02,2024-10-08,DISPATCHED,WH-HYDERABAD,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP08996,S024,P074,289,2023-03-28,2023-04-03,DISPATCHED,WH-DELHI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP08997,S094,P082,194,2024-06-14,2024-06-18,DISPATCHED,WH-HYDERABAD,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP08998,S087,P017,158,2023-04-17,2023-04-23,DISPATCHED,WH-BANGALORE,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP08999,S086,P059,89,2023-05-26,2023-05-31,DISPATCHED,WH-BANGALORE,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP09000,S080,P009,110,2024-06-10,2024-06-13,DISPATCHED,WH-HYDERABAD,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP09001,S042,P002,266,2023-03-03,2023-03-06,DISPATCHED,WH-BANGALORE,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP09002,S058,P006,84,2023-08-20,2023-08-26,DISPATCHED,WH-HYDERABAD,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP09003,S041,P032,491,2023-04-09,2023-04-16,DISPATCHED,WH-DELHI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP09004,S037,P024,391,2024-01-02,2024-01-09,DISPATCHED,WH-DELHI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP09005,S035,P012,194,2024-10-04,2024-10-07,DISPATCHED,WH-HYDERABAD,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP09006,S020,P037,242,2024-12-18,2024-12-24,DISPATCHED,WH-BANGALORE,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP09007,S071,P039,381,2023-12-31,2024-01-05,DISPATCHED,WH-HYDERABAD,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP09008,S056,P052,133,2024-01-13,2024-01-19,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP09009,S025,P098,266,2024-03-07,2024-03-13,DISPATCHED,WH-BANGALORE,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP09010,S022,P061,372,2023-07-10,2023-07-14,DISPATCHED,WH-DELHI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP09011,S083,P055,350,2024-12-28,2025-01-01,DISPATCHED,WH-HYDERABAD,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP09012,S087,P064,73,2023-09-14,2023-09-17,DISPATCHED,WH-BANGALORE,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP09013,S076,P046,401,2023-08-06,2023-08-11,DISPATCHED,WH-DELHI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP09014,S032,P052,266,2024-04-01,2024-04-07,DISPATCHED,WH-DELHI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP09015,S099,P050,287,2024-04-05,2024-04-10,DISPATCHED,WH-HYDERABAD,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP09016,S019,P036,88,2024-12-12,2024-12-16,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP09017,S012,P024,287,2024-06-15,2024-06-20,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP09018,S001,P060,219,2024-02-18,2024-02-23,DISPATCHED,WH-BANGALORE,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP09019,S045,P094,399,2023-01-04,2023-01-09,DISPATCHED,WH-DELHI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP09020,S019,P020,126,2023-10-24,2023-10-29,DISPATCHED,WH-DELHI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP09021,S027,P097,407,2024-03-31,2024-04-03,DISPATCHED,WH-BANGALORE,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP09022,S096,P087,202,2023-04-22,2023-04-26,DISPATCHED,WH-HYDERABAD,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP09023,S072,P071,465,2023-09-26,2023-10-01,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP09024,S079,P004,160,2024-11-22,2024-11-27,DISPATCHED,WH-DELHI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP09025,S037,P087,423,2024-09-08,2024-09-12,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP09026,S028,P054,373,2024-04-18,2024-04-25,DISPATCHED,WH-BANGALORE,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP09027,S065,P022,207,2023-06-13,2023-06-16,DISPATCHED,WH-HYDERABAD,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP09028,S047,P083,434,2023-12-20,2023-12-23,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP09029,S065,P084,69,2023-11-20,2023-11-27,DISPATCHED,WH-HYDERABAD,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP09030,S059,P017,428,2024-12-17,2024-12-20,DISPATCHED,WH-BANGALORE,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP09031,S085,P088,386,2023-12-09,2023-12-12,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP09032,S084,P024,241,2023-07-22,2023-07-28,DISPATCHED,WH-DELHI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP09033,S068,P072,191,2023-04-23,2023-04-26,DISPATCHED,WH-DELHI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP09034,S052,P029,298,2024-06-30,2024-07-04,DISPATCHED,WH-BANGALORE,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP09035,S017,P027,141,2023-09-01,2023-09-06,DISPATCHED,WH-DELHI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP09036,S020,P092,491,2024-02-14,2024-02-18,DISPATCHED,WH-HYDERABAD,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP09037,S055,P053,327,2024-05-10,2024-05-17,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP09038,S076,P067,334,2024-11-12,2024-11-16,DISPATCHED,WH-BANGALORE,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP09039,S061,P048,493,2023-07-10,2023-07-15,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP09040,S091,P035,129,2023-02-23,2023-02-27,DISPATCHED,WH-HYDERABAD,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP09041,S087,P075,74,2024-01-10,2024-01-17,DISPATCHED,WH-HYDERABAD,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP09042,S022,P072,117,2023-04-28,2023-05-05,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP09043,S044,P071,73,2023-06-16,2023-06-21,DISPATCHED,WH-HYDERABAD,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP09044,S050,P040,147,2024-08-08,2024-08-14,DISPATCHED,WH-HYDERABAD,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP09045,S062,P069,245,2023-04-20,2023-04-24,DISPATCHED,WH-DELHI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP09046,S059,P051,261,2024-05-05,2024-05-08,DISPATCHED,WH-HYDERABAD,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP09047,S054,P040,260,2023-09-26,2023-10-03,DISPATCHED,WH-HYDERABAD,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP09048,S072,P026,274,2024-04-23,2024-04-29,DISPATCHED,WH-BANGALORE,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP09049,S048,P024,319,2023-02-19,2023-02-25,DISPATCHED,WH-DELHI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP09050,S015,P058,287,2024-06-27,2024-07-02,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP09051,S008,P097,130,2024-02-22,2024-02-26,DISPATCHED,WH-DELHI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP09052,S048,P057,436,2024-05-08,2024-05-11,DISPATCHED,WH-DELHI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP09053,S085,P030,143,2024-10-21,2024-10-24,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP09054,S012,P036,149,2023-11-26,2023-12-03,DISPATCHED,WH-BANGALORE,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP09055,S032,P022,439,2024-06-28,2024-07-05,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP09056,S082,P021,196,2023-01-11,2023-01-16,DISPATCHED,WH-BANGALORE,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP09057,S061,P040,382,2024-12-23,2024-12-29,DISPATCHED,WH-HYDERABAD,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP09058,S091,P070,388,2023-03-25,2023-03-28,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP09059,S050,P015,437,2023-01-07,2023-01-12,DISPATCHED,WH-HYDERABAD,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP09060,S059,P057,284,2023-08-09,2023-08-13,DISPATCHED,WH-DELHI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP09061,S039,P083,239,2023-11-01,2023-11-05,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP09062,S051,P088,285,2024-04-03,2024-04-07,DISPATCHED,WH-BANGALORE,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP09063,S021,P074,267,2023-06-15,2023-06-21,DISPATCHED,WH-DELHI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP09064,S067,P024,81,2023-12-08,2023-12-15,DISPATCHED,WH-BANGALORE,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP09065,S022,P080,353,2023-03-26,2023-03-31,DISPATCHED,WH-DELHI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP09066,S004,P056,156,2023-02-20,2023-02-24,DISPATCHED,WH-BANGALORE,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP09067,S044,P071,213,2024-02-25,2024-03-01,DISPATCHED,WH-BANGALORE,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP09068,S036,P050,361,2023-06-02,2023-06-08,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP09069,S049,P019,270,2024-01-16,2024-01-22,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP09070,S015,P086,444,2024-02-11,2024-02-15,DISPATCHED,WH-DELHI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP09071,S001,P098,392,2023-10-21,2023-10-26,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP09072,S030,P071,238,2024-11-02,2024-11-07,DISPATCHED,WH-DELHI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP09073,S075,P093,334,2023-09-07,2023-09-11,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP09074,S066,P024,297,2024-03-18,2024-03-24,DISPATCHED,WH-BANGALORE,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP09075,S057,P055,153,2023-02-13,2023-02-16,DISPATCHED,WH-BANGALORE,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP09076,S006,P007,344,2024-10-28,2024-11-02,DISPATCHED,WH-BANGALORE,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP09077,S035,P025,289,2024-10-15,2024-10-20,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP09078,S055,P032,369,2023-07-15,2023-07-21,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP09079,S050,P004,76,2024-11-16,2024-11-21,DISPATCHED,WH-DELHI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP09080,S078,P094,399,2024-09-17,2024-09-23,DISPATCHED,WH-DELHI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP09081,S090,P021,54,2023-09-24,2023-09-30,DISPATCHED,WH-DELHI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP09082,S038,P055,137,2023-10-16,2023-10-22,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP09083,S008,P003,187,2023-12-18,2023-12-22,DISPATCHED,WH-BANGALORE,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP09084,S066,P090,125,2024-08-05,2024-08-09,DISPATCHED,WH-DELHI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP09085,S027,P068,153,2024-03-04,2024-03-08,DISPATCHED,WH-HYDERABAD,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP09086,S021,P095,222,2024-06-21,2024-06-25,DISPATCHED,WH-HYDERABAD,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP09087,S007,P058,132,2024-03-28,2024-04-04,DISPATCHED,WH-BANGALORE,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP09088,S049,P024,358,2023-04-22,2023-04-29,DISPATCHED,WH-BANGALORE,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP09089,S010,P012,128,2023-02-07,2023-02-10,DISPATCHED,WH-HYDERABAD,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP09090,S004,P061,286,2023-01-11,2023-01-17,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP09091,S009,P020,136,2023-10-29,2023-11-03,DISPATCHED,WH-HYDERABAD,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP09092,S079,P046,100,2023-11-23,2023-11-28,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP09093,S029,P093,410,2024-08-14,2024-08-21,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP09094,S060,P040,446,2023-03-11,2023-03-18,DISPATCHED,WH-DELHI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP09095,S086,P081,229,2024-06-18,2024-06-23,DISPATCHED,WH-DELHI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP09096,S047,P010,469,2023-11-18,2023-11-22,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP09097,S029,P069,354,2023-10-07,2023-10-11,DISPATCHED,WH-BANGALORE,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP09098,S049,P074,489,2023-12-12,2023-12-16,DISPATCHED,WH-HYDERABAD,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP09099,S083,P057,208,2024-08-12,2024-08-15,DISPATCHED,WH-BANGALORE,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP09100,S097,P092,469,2024-02-20,2024-02-25,DISPATCHED,WH-DELHI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP09101,S069,P027,307,2023-06-20,2023-06-24,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP09102,S045,P094,367,2024-09-16,2024-09-22,DISPATCHED,WH-BANGALORE,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP09103,S093,P031,221,2024-09-29,2024-10-06,DISPATCHED,WH-BANGALORE,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP09104,S056,P080,471,2024-07-23,2024-07-30,DISPATCHED,WH-DELHI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP09105,S098,P016,292,2023-09-03,2023-09-10,DISPATCHED,WH-BANGALORE,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP09106,S015,P024,472,2024-08-03,2024-08-07,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP09107,S100,P001,114,2023-06-29,2023-07-02,DISPATCHED,WH-HYDERABAD,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP09108,S099,P035,293,2024-09-24,2024-10-01,DISPATCHED,WH-BANGALORE,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP09109,S075,P068,179,2023-02-09,2023-02-12,DISPATCHED,WH-HYDERABAD,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP09110,S035,P050,378,2024-01-03,2024-01-08,DISPATCHED,WH-DELHI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP09111,S085,P079,495,2023-01-31,2023-02-04,DISPATCHED,WH-DELHI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP09112,S032,P059,486,2023-05-19,2023-05-22,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
