shipment_id,supplier_id,product_id,shipped_quantity,dispatch_date,expected_delivery_date,status,destination_warehouse
SHP07590,S088,P075,246,2023-10-17,2023-10-21,DISPATCHED,WH-MUMBAI
SHP07591,S037,P037,412,2024-08-09,2024-08-12,DISPATCHED,WH-BANGALORE
SHP07592,S072,P095,351,2024-08-31,2024-09-05,DISPATCHED,WH-HYDERABAD
SHP07593,S071,P034,369,2024-07-21,2024-07-27,DISPATCHED,WH-DELHI
SHP07594,S045,P096,475,2024-06-09,2024-06-16,DISPATCHED,WH-MUMBAI
SHP07595,S045,P015,169,2023-03-04,2023-03-07,DISPATCHED,WH-DELHI
SHP07596,S040,P035,327,2023-05-25,2023-05-30,DISPATCHED,WH-MUMBAI
SHP07597,S056,P076,348,2024-12-01,2024-12-07,DISPATCHED,WH-DELHI
SHP07598,S021,P098,453,2023-06-20,2023-06-24,DISPATCHED,WH-BANGALORE
SHP07599,S031,P030,236,2024-03-31,2024-04-06,DISPATCHED,WH-MUMBAI
SHP07600,S088,P033,342,2024-01-01,2024-01-07,DISPATCHED,WH-HYDERABAD
SHP07601,S015,P005,120,2023-11-10,2023-11-13,DISPATCHED,WH-MUMBAI
SHP07602,S006,P064,376,2023-07-09,2023-07-12,DISPATCHED,WH-BANGALORE
SHP07603,S083,P068,140,2024-10-02,2024-10-06,DISPATCHED,WH-DELHI
SHP07604,S059,P038,443,2023-09-08,2023-09-12,DISPATCHED,WH-DELHI
SHP07605,S034,P066,469,2023-02-18,2023-02-21,DISPATCHED,WH-HYDERABAD
SHP07606,S084,P005,267,2024-03-26,2024-03-31,DISPATCHED,WH-BANGALORE
SHP07607,S001,P071,470,2023-09-04,2023-09-11,DISPATCHED,WH-HYDERABAD
SHP07608,S036,P016,412,2023-08-28,2023-08-31,DISPATCHED,WH-DELHI
SHP07609,S038,P019,420,2023-12-18,2023-12-24,DISPATCHED,WH-HYDERABAD
SHP07610,S042,P082,284,2024-01-10,2024-01-16,DISPATCHED,WH-BANGALORE
SHP07611,S051,P045,58,2023-06-15,2023-06-19,DISPATCHED,WH-BANGALORE
SHP07612,S002,P082,140,2023-11-26,2023-12-02,DISPATCHED,WH-MUMBAI
SHP07613,S050,P031,469,2023-06-05,2023-06-12,DISPATCHED,WH-HYDERABAD
SHP07614,S081,P075,62,2024-07-18,2024-07-24,DISPATCHED,WH-MUMBAI
SHP07615,S092,P066,310,2024-11-17,2024-11-23,DISPATCHED,WH-HYDERABAD
SHP07616,S038,P045,401,2023-12-20,2023-12-25,DISPATCHED,WH-HYDERABAD
SHP07617,S002,P019,387,2024-08-21,2024-08-26,DISPATCHED,WH-DELHI
SHP07618,S083,P046,266,2024-01-22,2024-01-26,DISPATCHED,WH-HYDERABAD
SHP07619,S068,P007,304,2024-02-01,2024-02-04,DISPATCHED,WH-MUMBAI
SHP07620,S022,P024,429,2023-10-09,2023-10-16,DISPATCHED,WH-DELHI
SHP07621,S064,P056,165,2023-06-24,2023-06-29,DISPATCHED,WH-MUMBAI
SHP07622,S022,P004,386,2024-04-26,2024-05-03,DISPATCHED,WH-BANGALORE
SHP07623,S066,P041,96,2023-01-20,2023-01-23,DISPATCHED,WH-DELHI
SHP07624,S026,P066,355,2023-05-20,2023-05-26,DISPATCHED,WH-HYDERABAD
SHP07625,S072,P046,168,2024-03-31,2024-04-05,DISPATCHED,WH-HYDERABAD
SHP07626,S089,P084,233,2024-01-19,2024-01-26,DISPATCHED,WH-HYDERABAD
SHP07627,S069,P009,382,2024-02-27,2024-03-05,DISPATCHED,WH-DELHI
SHP07628,S005,P089,96,2024-05-31,2024-06-05,DISPATCHED,WH-HYDERABAD
SHP07629,S046,P029,94,2024-07-17,2024-07-22,DISPATCHED,WH-HYDERABAD
SHP07630,S095,P055,76,2023-06-18,2023-06-23,DISPATCHED,WH-DELHI
SHP07631,S001,P006,52,2024-05-02,2024-05-05,DISPATCHED,WH-BANGALORE
SHP07632,S028,P011,445,2024-08-28,2024-09-01,DISPATCHED,WH-DELHI
SHP07633,S046,P078,293,2024-10-24,2024-10-31,DISPATCHED,WH-BANGALORE
SHP07634,S011,P011,239,2024-06-04,2024-06-10,DISPATCHED,WH-HYDERABAD
SHP07635,S053,P048,244,2024-06-22,2024-06-27,DISPATCHED,WH-MUMBAI
SHP07636,S088,P028,482,2024-08-12,2024-08-18,DISPATCHED,WH-HYDERABAD
SHP07637,S039,P050,412,2023-07-24,2023-07-28,DISPATCHED,WH-BANGALORE
SHP07638,S055,P074,377,2024-03-02,2024-03-05,DISPATCHED,WH-HYDERABAD
SHP07639,S090,P030,333,2024-01-23,2024-01-27,DISPATCHED,WH-MUMBAI
SHP07640,S076,P090,310,2023-03-20,2023-03-26,DISPATCHED,WH-HYDERABAD
SHP07641,S033,P055,427,2023-10-09,2023-10-12,DISPATCHED,WH-DELHI
SHP07642,S016,P081,92,2024-08-08,2024-08-12,DISPATCHED,WH-MUMBAI
SHP07643,S068,P018,317,2023-12-24,2023-12-28,DISPATCHED,WH-MUMBAI
SHP07644,S017,P002,491,2023-02-04,2023-02-07,DISPATCHED,WH-BANGALORE
SHP07645,S029,P087,232,2024-09-29,2024-10-05,DISPATCHED,WH-DELHI
SHP07646,S042,P046,203,2024-09-27,2024-10-02,DISPATCHED,WH-MUMBAI
SHP07647,S037,P100,62,2023-10-08,2023-10-13,DISPATCHED,WH-HYDERABAD
SHP07648,S029,P047,397,2024-11-18,2024-11-23,DISPATCHED,WH-BANGALORE
SHP07649,S061,P099,446,2023-02-28,2023-03-06,DISPATCHED,WH-HYDERABAD
SHP07650,S065,P029,227,2023-12-04,2023-12-09,DISPATCHED,WH-MUMBAI
SHP07651,S099,P032,366,2024-09-06,2024-09-10,DISPATCHED,WH-BANGALORE
SHP07652,S080,P068,412,2023-01-09,2023-01-16,DISPATCHED,WH-BANGALORE
SHP07653,S048,P027,459,2023-08-01,2023-08-07,DISPATCHED,WH-DELHI
SHP07654,S054,P012,365,2023-08-10,2023-08-13,DISPATCHED,WH-MUMBAI
SHP07655,S021,P008,452,2024-01-06,2024-01-12,DISPATCHED,WH-MUMBAI
SHP07656,S022,P058,478,2023-06-26,2023-07-01,DISPATCHED,WH-BANGALORE
SHP07657,S097,P047,278,2023-03-16,2023-03-22,DISPATCHED,WH-DELHI
SHP07658,S069,P080,324,2023-10-10,2023-10-13,DISPATCHED,WH-MUMBAI
SHP07659,S095,P035,290,2023-10-04,2023-10-09,DISPATCHED,WH-HYDERABAD
SHP07660,S049,P027,174,2023-07-04,2023-07-09,DISPATCHED,WH-BANGALORE
SHP07661,S070,P020,78,2023-02-22,2023-02-25,DISPATCHED,WH-MUMBAI
SHP07662,S018,P062,470,2023-10-12,2023-10-18,DISPATCHED,WH-DELHI
SHP07663,S080,P064,368,2024-10-06,2024-10-13,DISPATCHED,WH-HYDERABAD
SHP07664,S010,P080,160,2023-04-29,2023-05-05,DISPATCHED,WH-BANGALORE
SHP07665,S029,P036,417,2024-07-25,2024-07-29,DISPATCHED,WH-BANGALORE
SHP07666,S062,P097,337,2024-09-15,2024-09-18,DISPATCHED,WH-HYDERABAD
SHP07667,S075,P012,342,2024-02-09,2024-02-15,DISPATCHED,WH-BANGALORE
SHP07668,S025,P072,321,2023-06-04,2023-06-11,DISPATCHED,WH-DELHI
SHP07669,S068,P076,118,2023-02-27,2023-03-02,DISPATCHED,WH-MUMBAI
SHP07670,S072,P043,286,2024-01-02,2024-01-09,DISPATCHED,WH-DELHI
SHP07671,S037,P049,386,2023-04-26,2023-04-30,DISPATCHED,WH-HYDERABAD
SHP07672,S021,P047,166,2024-04-28,2024-05-05,DISPATCHED,WH-MUMBAI
SHP07673,S025,P009,197,2024-03-28,2024-03-31,DISPATCHED,WH-BANGALORE
SHP07674,S078,P006,412,2024-08-10,2024-08-13,DISPATCHED,WH-BANGALORE
SHP07675,S049,P037,196,2024-06-30,2024-07-05,DISPATCHED,WH-MUMBAI
SHP07676,S057,P052,120,2024-12-30,2025-01-06,DISPATCHED,WH-BANGALORE
SHP07677,S004,P097,108,2024-09-23,2024-09-28,DISPATCHED,WH-DELHI
SHP07678,S066,P056,189,2023-08-11,2023-08-17,DISPATCHED,WH-HYDERABAD
SHP07679,S007,P088,324,2024-11-19,2024-11-25,DISPATCHED,WH-MUMBAI
SHP07680,S086,P011,253,2024-10-28,2024-11-01,DISPATCHED,WH-HYDERABAD
SHP07681,S096,P057,114,2023-05-01,2023-05-07,DISPATCHED,WH-BANGALORE
SHP07682,S086,P080,222,2023-04-26,2023-04-29,DISPATCHED,WH-BANGALORE
SHP07683,S088,P080,207,2024-06-24,2024-06-28,DISPATCHED,WH-HYDERABAD
SHP07684,S076,P043,497,2024-11-12,2024-11-17,DISPATCHED,WH-MUMBAI
SHP07685,S016,P084,489,2024-04-11,2024-04-15,DISPATCHED,WH-DELHI
SHP07686,S098,P033,272,2023-06-07,2023-06-11,DISPATCHED,WH-HYDERABAD
SHP07687,S067,P069,183,2024-06-19,2024-06-25,DISPATCHED,WH-HYDERABAD
SHP07688,S072,P093,382,2024-12-07,2024-12-13,DISPATCHED,WH-MUMBAI
SHP07689,S022,P009,291,2024-09-12,2024-09-17,DISPATCHED,WH-HYDERABAD
SHP07690,S004,P030,478,2024-03-23,2024-03-27,DISPATCHED,WH-HYDERABAD
SHP07691,S048,P024,256,2023-07-12,2023-07-17,DISPATCHED,WH-MUMBAI
SHP07692,S099,P062,448,2023-05-09,2023-05-14,DISPATCHED,WH-MUMBAI
SHP07693,S087,P004,481,2023-11-14,2023-11-18,DISPATCHED,WH-DELHI
SHP07694,S092,P091,63,2024-01-20,2024-01-26,DISPATCHED,WH-DELHI
SHP07695,S006,P005,369,2024-04-29,2024-05-02,DISPATCHED,WH-MUMBAI
SHP07696,S028,P032,479,2023-12-24,2023-12-29,DISPATCHED,WH-HYDERABAD
SHP07697,S060,P030,196,2023-02-09,2023-02-13,DISPATCHED,WH-BANGALORE
SHP07698,S088,P090,377,2024-10-12,2024-10-18,DISPATCHED,WH-MUMBAI
SHP07699,S069,P032,83,2024-12-20,2024-12-24,DISPATCHED,WH-DELHI
SHP07700,S059,P004,236,2024-07-15,2024-07-22,DISPATCHED,WH-MUMBAI
SHP07701,S087,P059,291,2024-06-13,2024-06-19,DISPATCHED,WH-MUMBAI
SHP07702,S065,P085,175,2023-07-16,2023-07-23,DISPATCHED,WH-MUMBAI
SHP07703,S024,P064,63,2023-01-10,2023-01-16,DISPATCHED,WH-BANGALORE
SHP07704,S091,P033,109,2023-05-26,2023-06-02,DISPATCHED,WH-DELHI
SHP07705,S045,P068,359,2024-05-10,2024-05-15,DISPATCHED,WH-HYDERABAD
SHP07706,S049,P039,254,2024-02-01,2024-02-06,DISPATCHED,WH-DELHI
SHP07707,S005,P083,470,2024-11-09,2024-11-12,DISPATCHED,WH-HYDERABAD
SHP07708,S080,P069,180,2024-08-17,2024-08-21,DISPATCHED,WH-MUMBAI
SHP07709,S029,P088,186,2024-05-11,2024-05-18,DISPATCHED,WH-BANGALORE
SHP07710,S099,P046,265,2023-11-28,2023-12-04,DISPATCHED,WH-DELHI
SHP07711,S096,P029,300,2023-09-30,2023-10-06,DISPATCHED,WH-HYDERABAD
SHP07712,S025,P040,53,2024-07-13,2024-07-20,DISPATCHED,WH-MUMBAI
SHP07713,S041,P029,221,2024-01-14,2024-01-21,DISPATCHED,WH-DELHI
SHP07714,S057,P078,357,2023-09-17,2023-09-24,DISPATCHED,WH-DELHI
SHP07715,S085,P032,404,2023-10-23,2023-10-30,DISPATCHED,WH-BANGALORE
SHP07716,S011,P050,177,2023-12-07,2023-12-12,DISPATCHED,WH-DELHI
SHP07717,S007,P037,356,2023-12-27,2023-12-31,DISPATCHED,WH-DELHI
SHP07718,S017,P079,229,2023-04-22,2023-04-28,DISPATCHED,WH-MUMBAI
SHP07719,S099,P064,229,2024-07-20,2024-07-24,DISPATCHED,WH-HYDERABAD
SHP07720,S020,P005,203,2023-03-08,2023-03-14,DISPATCHED,WH-BANGALORE
SHP07721,S097,P086,355,2024-02-13,2024-02-20,DISPATCHED,WH-MUMBAI
SHP07722,S002,P022,293,2024-12-12,2024-12-16,DISPATCHED,WH-DELHI
SHP07723,S069,P039,165,2024-06-23,2024-06-27,DISPATCHED,WH-BANGALORE
SHP07724,S060,P025,448,2023-03-21,2023-03-27,DISPATCHED,WH-MUMBAI
SHP07725,S051,P038,136,2023-12-12,2023-12-16,DISPATCHED,WH-HYDERABAD
SHP07726,S047,P027,363,2024-08-31,2024-09-04,DISPATCHED,WH-HYDERABAD
SHP07727,S089,P035,367,2023-08-30,2023-09-04,DISPATCHED,WH-MUMBAI
SHP07728,S099,P071,382,2023-08-04,2023-08-08,DISPATCHED,WH-DELHI
SHP07729,S023,P051,140,2023-11-20,2023-11-26,DISPATCHED,WH-HYDERABAD
SHP07730,S076,P055,146,2023-01-09,2023-01-14,DISPATCHED,WH-DELHI
SHP07731,S044,P057,198,2024-10-21,2024-10-25,DISPATCHED,WH-BANGALORE
SHP07732,S088,P051,326,2023-12-07,2023-12-11,DISPATCHED,WH-BANGALORE
SHP07733,S063,P069,390,2024-04-04,2024-04-07,DISPATCHED,WH-BANGALORE
SHP07734,S021,P083,234,2023-05-26,2023-05-31,DISPATCHED,WH-HYDERABAD
SHP07735,S091,P035,55,2023-08-04,2023-08-10,DISPATCHED,WH-BANGALORE
SHP07736,S087,P077,380,2024-12-22,2024-12-25,DISPATCHED,WH-DELHI
SHP07737,S085,P067,491,2023-04-29,2023-05-06,DISPATCHED,WH-MUMBAI
SHP07738,S073,P061,285,2023-06-19,2023-06-26,DISPATCHED,WH-MUMBAI
SHP07739,S009,P027,319,2023-01-31,2023-02-03,DISPATCHED,WH-HYDERABAD
SHP07740,S045,P076,316,2024-11-23,2024-11-29,DISPATCHED,WH-MUMBAI
SHP07741,S099,P081,73,2024-06-02,2024-06-06,DISPATCHED,WH-BANGALORE
SHP07742,S050,P023,486,2023-07-07,2023-07-11,DISPATCHED,WH-BANGALORE
SHP07743,S089,P004,234,2024-06-14,2024-06-18,DISPATCHED,WH-HYDERABAD
SHP07744,S012,P027,230,2023-07-13,2023-07-19,DISPATCHED,WH-DELHI
SHP07745,S090,P095,254,2023-08-17,2023-08-24,DISPATCHED,WH-DELHI
SHP07746,S016,P063,364,2023-02-17,2023-02-21,DISPATCHED,WH-DELHI
SHP07747,S082,P005,260,2024-10-06,2024-10-12,DISPATCHED,WH-BANGALORE
SHP07748,S056,P034,228,2024-10-31,2024-11-06,DISPATCHED,WH-DELHI
SHP07749,S021,P059,459,2024-05-01,2024-05-07,DISPATCHED,WH-BANGALORE
SHP07750,S076,P003,253,2024-06-14,2024-06-17,DISPATCHED,WH-BANGALORE
SHP07751,S057,P010,313,2024-09-09,2024-09-14,DISPATCHED,WH-MUMBAI
SHP07752,S066,P098,258,2023-06-14,2023-06-17,DISPATCHED,WH-DELHI
SHP07753,S052,P061,439,2023-06-22,2023-06-26,DISPATCHED,WH-HYDERABAD
SHP07754,S056,P053,397,2024-03-22,2024-03-29,DISPATCHED,WH-BANGALORE
SHP07755,S001,P018,471,2023-12-19,2023-12-25,DISPATCHED,WH-DELHI
SHP07756,S065,P098,422,2024-02-15,2024-02-20,DISPATCHED,WH-BANGALORE
SHP07757,S058,P006,80,2024-12-08,2024-12-13,DISPATCHED,WH-HYDERABAD
SHP07758,S092,P066,337,2023-12-06,2023-12-12,DISPATCHED,WH-DELHI
SHP07759,S030,P076,154,2023-04-10,2023-04-15,DISPATCHED,WH-HYDERABAD
SHP07760,S045,P077,491,2024-06-05,2024-06-09,DISPATCHED,WH-DELHI
SHP07761,S025,P042,435,2024-01-14,2024-01-19,DISPATCHED,WH-DELHI
SHP07762,S026,P039,252,2023-08-21,2023-08-26,DISPATCHED,WH-BANGALORE
SHP07763,S097,P053,436,2023-08-28,2023-08-31,DISPATCHED,WH-DELHI
SHP07764,S023,P045,443,2023-10-04,2023-10-07,DISPATCHED,WH-HYDERABAD
SHP07765,S059,P093,177,2024-05-13,2024-05-20,DISPATCHED,WH-MUMBAI
SHP07766,S019,P026,132,2024-12-30,2025-01-06,DISPATCHED,WH-BANGALORE
SHP07767,S063,P076,63,2024-11-09,2024-11-13,DISPATCHED,WH-BANGALORE
SHP07768,S097,P029,159,2024-07-26,2024-07-29,DISPATCHED,WH-BANGALORE
SHP07769,S085,P060,293,2023-12-09,2023-12-15,DISPATCHED,WH-BANGALORE
SHP07770,S062,P008,243,2023-04-18,2023-04-23,DISPATCHED,WH-HYDERABAD
SHP07771,S068,P093,214,2024-03-02,2024-03-08,DISPATCHED,WH-BANGALORE
SHP07772,S026,P058,247,2023-09-26,2023-10-03,DISPATCHED,WH-DELHI
SHP07773,S042,P013,139,2024-09-08,2024-09-14,DISPATCHED,WH-BANGALORE
SHP07774,S034,P072,366,2024-12-04,2024-12-09,DISPATCHED,WH-HYDERABAD
SHP07775,S048,P005,230,2024-12-15,2024-12-20,DISPATCHED,WH-DELHI
SHP07776,S067,P063,204,2023-01-06,2023-01-13,DISPATCHED,WH-BANGALORE
SHP07777,S050,P092,454,2024-11-22,2024-11-27,DISPATCHED,WH-BANGALORE
SHP07778,S055,P060,385,2024-06-07,2024-06-14,DISPATCHED,WH-MUMBAI
SHP07779,S085,P001,400,2024-12-20,2024-12-27,DISPATCHED,WH-DELHI
SHP07780,S099,P098,421,2024-06-03,2024-06-10,DISPATCHED,WH-BANGALORE
SHP07781,S048,P041,403,2024-01-09,2024-01-15,DISPATCHED,WH-DELHI
SHP07782,S038,P073,266,2024-07-08,2024-07-12,DISPATCHED,WH-BANGALORE
SHP07783,S049,P010,260,2023-10-27,2023-10-30,DISPATCHED,WH-HYDERABAD
SHP07784,S082,P033,77,2023-11-28,2023-12-04,DISPATCHED,WH-DELHI
SHP07785,S073,P020,265,2024-05-16,2024-05-22,DISPATCHED,WH-BANGALORE
SHP07786,S060,P005,288,2024-07-02,2024-07-07,DISPATCHED,WH-HYDERABAD
SHP07787,S064,P078,130,2024-01-26,2024-02-01,DISPATCHED,WH-DELHI
SHP07788,S065,P040,365,2024-02-24,2024-03-02,DISPATCHED,WH-DELHI
SHP07789,S004,P017,240,2024-12-22,2024-12-29,DISPATCHED,WH-DELHI
SHP07790,S039,P084,315,2024-04-03,2024-04-08,DISPATCHED,WH-BANGALORE
SHP07791,S060,P082,104,2023-02-25,2023-03-02,DISPATCHED,WH-MUMBAI
SHP07792,S098,P054,335,2024-07-23,2024-07-27,DISPATCHED,WH-BANGALORE
SHP07793,S025,P093,316,2024-07-31,2024-08-05,DISPATCHED,WH-BANGALORE
SHP07794,S010,P057,293,2024-01-16,2024-01-21,DISPATCHED,WH-DELHI
SHP07795,S087,P076,488,2023-09-07,2023-09-14,DISPATCHED,WH-DELHI
SHP07796,S080,P074,441,2023-04-15,2023-04-22,DISPATCHED,WH-MUMBAI
SHP07797,S034,P013,237,2024-09-13,2024-09-16,DISPATCHED,WH-HYDERABAD
SHP07798,S014,P006,248,2023-06-14,2023-06-20,DISPATCHED,WH-BANGALORE
SHP07799,S045,P064,493,2024-04-23,2024-04-26,DISPATCHED,WH-MUMBAI
SHP07800,S027,P040,164,2024-12-10,2024-12-13,DISPATCHED,WH-HYDERABAD
SHP07801,S048,P048,465,2024-07-29,2024-08-02,DISPATCHED,WH-MUMBAI
SHP07802,S041,P016,83,2024-09-27,2024-10-02,DISPATCHED,WH-MUMBAI
SHP07803,S038,P030,303,2024-02-28,2024-03-02,DISPATCHED,WH-MUMBAI
SHP07804,S027,P067,228,2023-03-30,2023-04-05,DISPATCHED,WH-BANGALORE
SHP07805,S031,P017,292,2024-10-06,2024-10-13,DISPATCHED,WH-BANGALORE
SHP07806,S030,P047,234,2024-01-18,2024-01-23,DISPATCHED,WH-DELHI
SHP07807,S005,P095,338,2023-10-31,2023-11-03,DISPATCHED,WH-MUMBAI
SHP07808,S079,P056,220,2023-11-28,2023-12-01,DISPATCHED,WH-MUMBAI
SHP07809,S059,P056,160,2024-08-24,2024-08-27,DISPATCHED,WH-HYDERABAD
SHP07810,S070,P024,71,2023-09-14,2023-09-19,DISPATCHED,WH-HYDERABAD
SHP07811,S046,P019,250,2024-02-26,2024-03-03,DISPATCHED,WH-MUMBAI
SHP07812,S013,P027,90,2023-08-15,2023-08-19,DISPATCHED,WH-DELHI
SHP07813,S097,P001,313,2024-12-05,2024-12-09,DISPATCHED,WH-MUMBAI
SHP07814,S015,P071,407,2024-06-19,2024-06-23,DISPATCHED,WH-MUMBAI
SHP07815,S076,P016,67,2024-06-12,2024-06-15,DISPATCHED,WH-HYDERABAD
SHP07816,S078,P050,372,2023-06-26,2023-07-02,DISPATCHED,WH-MUMBAI
SHP07817,S081,P083,493,2023-04-01,2023-04-07,DISPATCHED,WH-HYDERABAD
SHP07818,S065,P085,349,2024-12-22,2024-12-28,DISPATCHED,WH-BANGALORE
SHP07819,S079,P008,84,2023-12-21,2023-12-27,DISPATCHED,WH-HYDERABAD
SHP07820,S018,P037,146,2024-05-08,2024-05-13,DISPATCHED,WH-DELHI
SHP07821,S035,P065,148,2023-11-07,2023-11-11,DISPATCHED,WH-MUMBAI
SHP07822,S046,P059,344,2023-02-26,2023-03-01,DISPATCHED,WH-DELHI
SHP07823,S085,P034,450,2024-01-06,2024-01-13,DISPATCHED,WH-BANGALORE
SHP07824,S033,P036,453,2023-05-09,2023-05-14,DISPATCHED,WH-BANGALORE
SHP07825,S014,P074,471,2024-08-23,2024-08-29,DISPATCHED,WH-MUMBAI
SHP07826,S076,P068,180,2023-09-30,2023-10-03,DISPATCHED,WH-HYDERABAD
SHP07827,S034,P011,191,2023-08-19,2023-08-25,DISPATCHED,WH-MUMBAI
SHP07828,S068,P007,183,2024-09-20,2024-09-23,DISPATCHED,WH-HYDERABAD
SHP07829,S095,P032,93,2024-07-07,2024-07-10,DISPATCHED,WH-DELHI
SHP07830,S073,P085,363,2024-08-28,2024-09-03,DISPATCHED,WH-MUMBAI
SHP07831,S042,P074,284,2024-09-21,2024-09-24,DISPATCHED,WH-BANGALORE
SHP07832,S032,P062,306,2023-02-26,2023-03-04,DISPATCHED,WH-DELHI
SHP07833,S095,P036,360,2023-11-19,2023-11-23,DISPATCHED,WH-MUMBAI
SHP07834,S042,P013,204,2024-04-30,2024-05-06,DISPATCHED,WH-BANGALORE
SHP07835,S035,P043,220,2023-02-06,2023-02-10,DISPATCHED,WH-BANGALORE
SHP07836,S007,P051,273,2023-03-06,2023-03-10,DISPATCHED,WH-DELHI
SHP07837,S038,P077,74,2023-12-10,2023-12-13,DISPATCHED,WH-BANGALORE
SHP07838,S008,P080,179,2023-11-17,2023-11-24,DISPATCHED,WH-HYDERABAD
SHP07839,S067,P043,230,2024-06-23,2024-06-26,DISPATCHED,WH-DELHI
SHP07840,S016,P079,434,2024-04-16,2024-04-21,DISPATCHED,WH-MUMBAI
SHP07841,S057,P080,497,2023-04-05,2023-04-10,DISPATCHED,WH-MUMBAI
SHP07842,S084,P019,104,2023-08-25,2023-08-29,DISPATCHED,WH-DELHI
SHP07843,S050,P055,465,2024-05-16,2024-05-20,DISPATCHED,WH-MUMBAI
SHP07844,S043,P037,455,2023-02-12,2023-02-19,DISPATCHED,WH-HYDERABAD
SHP07845,S073,P020,60,2024-05-30,2024-06-05,DISPATCHED,WH-MUMBAI
SHP07846,S038,P029,396,2023-03-23,2023-03-28,DISPATCHED,WH-DELHI
SHP07847,S057,P058,57,2024-08-19,2024-08-23,DISPATCHED,WH-MUMBAI
SHP07848,S010,P011,320,2024-04-04,2024-04-10,DISPATCHED,WH-BANGALORE
SHP07849,S072,P069,90,2024-12-09,2024-12-12,DISPATCHED,WH-DELHI
SHP07850,S040,P026,281,2023-10-18,2023-10-22,DISPATCHED,WH-BANGALORE
SHP07851,S099,P069,304,2023-07-14,2023-07-20,DISPATCHED,WH-DELHI
SHP07852,S006,P018,371,2024-07-14,2024-07-17,DISPATCHED,WH-DELHI
SHP07853,S071,P048,329,2023-03-26,2023-03-31,DISPATCHED,WH-BANGALORE
SHP07854,S035,P035,88,2023-10-06,2023-10-09,DISPATCHED,WH-HYDERABAD
SHP07855,S065,P065,167,2024-04-15,2024-04-20,DISPATCHED,WH-MUMBAI
SHP07856,S038,P030,54,2023-09-13,2023-09-19,DISPATCHED,WH-BANGALORE
SHP07857,S076,P100,262,2024-03-17,2024-03-22,DISPATCHED,WH-DELHI
SHP07858,S095,P034,244,2023-01-28,2023-02-04,DISPATCHED,WH-DELHI
SHP07859,S047,P081,415,2024-07-12,2024-07-17,DISPATCHED,WH-HYDERABAD
SHP07860,S076,P090,292,2023-01-16,2023-01-19,DISPATCHED,WH-BANGALORE
SHP07861,S047,P013,81,2024-08-07,2024-08-10,DISPATCHED,WH-MUMBAI
SHP07862,S045,P070,423,2023-11-06,2023-11-10,DISPATCHED,WH-BANGALORE
SHP07863,S014,P054,358,2024-08-31,2024-09-07,DISPATCHED,WH-MUMBAI
SHP07864,S044,P008,141,2023-10-29,2023-11-02,DISPATCHED,WH-MUMBAI
SHP07865,S018,P018,261,2023-10-04,2023-10-07,DISPATCHED,WH-MUMBAI
SHP07866,S067,P008,190,2023-11-20,2023-11-23,DISPATCHED,WH-HYDERABAD
SHP07867,S068,P027,286,2023-04-17,2023-04-23,DISPATCHED,WH-MUMBAI
SHP07868,S017,P014,457,2023-03-08,2023-03-14,DISPATCHED,WH-HYDERABAD
SHP07869,S065,P019,110,2023-11-24,2023-11-28,DISPATCHED,WH-DELHI
SHP07870,S091,P094,336,2023-09-23,2023-09-29,DISPATCHED,WH-BANGALORE
SHP07871,S068,P016,309,2023-03-17,2023-03-21,DISPATCHED,WH-DELHI
SHP07872,S051,P083,427,2023-01-15,2023-01-18,DISPATCHED,WH-HYDERABAD
SHP07873,S086,P065,350,2023-10-13,2023-10-16,DISPATCHED,WH-BANGALORE
SHP07874,S075,P044,175,2023-03-06,2023-03-13,DISPATCHED,WH-HYDERABAD
SHP07875,S028,P084,393,2024-08-03,2024-08-08,DISPATCHED,WH-MUMBAI
SHP07876,S067,P012,443,2023-11-12,2023-11-17,DISPATCHED,WH-BANGALORE
SHP07877,S033,P096,121,2024-12-25,2024-12-30,DISPATCHED,WH-MUMBAI
SHP07878,S090,P047,368,2023-04-28,2023-05-05,DISPATCHED,WH-BANGALORE
SHP07879,S057,P081,168,2024-08-01,2024-08-08,DISPATCHED,WH-HYDERABAD
SHP07880,S053,P072,152,2023-11-03,2023-11-07,DISPATCHED,WH-BANGALORE
SHP07881,S083,P027,90,2024-07-10,2024-07-15,DISPATCHED,WH-BANGALORE
SHP07882,S089,P050,237,2024-07-27,2024-08-03,DISPATCHED,WH-DELHI
SHP07883,S080,P015,224,2024-11-23,2024-11-26,DISPATCHED,WH-BANGALORE
SHP07884,S024,P095,176,2023-08-08,2023-08-13,DISPATCHED,WH-MUMBAI
SHP07885,S045,P026,244,2024-10-02,2024-10-09,DISPATCHED,WH-BANGALORE
SHP07886,S030,P080,356,2023-11-19,2023-11-23,DISPATCHED,WH-DELHI
SHP07887,S085,P095,316,2024-09-02,2024-09-06,DISPATCHED,WH-MUMBAI
SHP07888,S031,P030,435,2024-08-23,2024-08-30,DISPATCHED,WH-BANGALORE
SHP07889,S083,P006,232,2023-03-31,2023-04-06,DISPATCHED,WH-DELHI
SHP07890,S063,P005,319,2023-01-04,2023-01-11,DISPATCHED,WH-HYDERABAD
SHP07891,S064,P044,267,2024-09-03,2024-09-09,DISPATCHED,WH-BANGALORE
SHP07892,S054,P051,116,2024-11-10,2024-11-14,DISPATCHED,WH-MUMBAI
SHP07893,S045,P051,324,2024-06-30,2024-07-06,DISPATCHED,WH-BANGALORE
SHP07894,S016,P016,314,2023-11-20,2023-11-23,DISPATCHED,WH-DELHI
